precinct,address,lon,lat
Precinct09,137 ave b,-73.9802805,40.72597811
Precinct09,103 ave a,-73.98398794,40.72593325
Precinct09,437 e 6 st,-73.98446791,40.7259162
Precinct09,132 e 7 st,-73.9833743,40.72583377
Precinct09,132 e 7 st,-73.9833743,40.72583377
Precinct09,132 e 7 st,-73.9833743,40.72583377
Precinct09,132 e 7 st,-73.9833743,40.72583377
Precinct09,610 e 9 st,-73.9798102,40.72580924
Precinct09,49 bo st,-73.99290995,40.72579791
Precinct09,99 ave a,-73.98408641,40.72579739
Precinct09,27 bleecker st,-73.99351829,40.72575752
Precinct09,53 bo st,-73.99271249,40.72572183
Precinct09,53 bo st,-73.99271249,40.72572183
Precinct09,21 bleecker st,-73.99327516,40.72568873
Precinct09,56 2 ave,-73.98951069,40.72563809
Precinct09,36 bleecker st,-73.99408887,40.7254637
Precinct09,36 bleecker st,-73.99408887,40.7254637
Precinct09,36 bleecker st,-73.99408887,40.7254637
Precinct09,150 e 7 st,-73.98259296,40.72542207
Precinct09,26 e 2 st,-73.99077451,40.72531203
Precinct09,67 e 3 st,-73.98861502,40.72529399
Precinct09,124 e 4 st,-73.98778693,40.72525623
Precinct09,30 e 2 st,-73.9906081,40.72525427
Precinct09,420 e 10 st,-73.97663786,40.72524938
Precinct09,519 e 6 st,-73.98279302,40.72521454
Precinct09,424 e 10 st,-73.97645465,40.72517252
Precinct09,79 ave a,-73.98452684,40.7251134
Precinct09,298 mulberry st,-73.99441732,40.72509779
Precinct09,312 bowery,-73.99267472,40.7250862
Precinct09,434 e 10 st,-73.97619038,40.72506165
Precinct09,85 e 3 st,-73.98804005,40.72505166
Precinct09,306 mott st,-73.9937948,40.72500309
Precinct09,195 e 7 st,-73.980303,40.7248872
Precinct09,91 e 3 st,-73.98775467,40.72485756
Precinct09,31 2 ave,-73.99081518,40.72479679
Precinct09,82 e 3 st,-73.98838798,40.72471103
Precinct09,84 e 3 st,-73.98830793,40.72467718
Precinct09,88 e 3 st,-73.98815304,40.72461168
Precinct09,217 e 7 st,-73.97947018,40.72457986
Precinct09,190 e 7 st,-73.98084939,40.72455317
Precinct09,122 ave c,-73.97828351,40.72445526
Precinct09,212 e 7 st,-73.9798513,40.7242665
Precinct09,193 e 4 st,-73.98422241,40.72424241
Precinct09,193 e 4 st,-73.98422241,40.72424241
Precinct09,193 e 4 st,-73.98422241,40.72424241
Precinct09,127 ave d,-73.97597431,40.72424144
Precinct09,524 e 5 st,-73.98334767,40.7241861
Precinct09,623 e 6 st,-73.98028687,40.72415645
Precinct09,199 e 4 st,-73.98398646,40.72414249
Precinct09,52 ave a,-73.9845938,40.72393887
Precinct09,630 e 6 st,-73.9804561,40.72374987
Precinct09,231 e 4 st,-73.98286827,40.72366892
Precinct09,103 e 2 st,-73.98754189,40.72351266
Precinct09,103 e 2 st,-73.98754189,40.72351266
Precinct09,220 e 4 st,-73.98353347,40.72346665
Precinct09,254 e 7 st,-73.9778681,40.72342725
Precinct09,32 ave a,-73.98522705,40.72328798
Precinct09,185 e 3 st,-73.98366755,40.7232102
Precinct09,160 e 3 st,-73.98478262,40.72318746
Precinct09,160 e 3 st,-73.98478262,40.72318746
Precinct09,191 e 3 st,-73.98339557,40.72309499
Precinct09,147 e houston st,-73.98969071,40.72296292
Precinct09,176 e 3 st,-73.98414103,40.72291101
Precinct09,256 e 4 st,-73.98199942,40.72281594
Precinct09,41 ave b,-73.98254081,40.72281351
Precinct09,41 ave b,-73.98254081,40.72281351
Precinct09,170 e 2 st,-73.98464333,40.72278153
Precinct09,287 e 4 st,-73.98064102,40.72272694
Precinct09,192 e 3 st,-73.98364093,40.72270033
Precinct09,192 e 3 st,-73.98364093,40.72270033
Precinct09,37 ave b,-73.98262788,40.72269419
Precinct09,20 ave a,-73.98564308,40.7226933
Precinct09,9 ave a,-73.98632695,40.72266401
Precinct09,186 e 2 st,-73.98413589,40.72256761
Precinct09,56 ave c,-73.97983424,40.72234673
Precinct09,67 ave d,-73.97737976,40.72230327
Precinct09,181 e 2 st,-73.98451029,40.72221792
Precinct09,63 ave d,-73.97747043,40.72216219
Precinct09,63 ave d,-73.97747043,40.72216219
Precinct09,250 e houston st,-73.98491111,40.72209536
Precinct09,250 e houston st,-73.98491111,40.72209536
Precinct09,250 e houston st,-73.98491111,40.72209536
Precinct09,191 chrystie st,-73.99227603,40.72199716
Precinct09,14 ave b,-73.98374338,40.72198749
Precinct09,234 e 2 st,-73.98209515,40.72170675
Precinct09,181 chrystie st,-73.99239938,40.721628
Precinct09,274 e 3 st,-73.98045817,40.72138536
Precinct09,199 mott st,-73.99588235,40.72125643
Precinct09,301 e houston st,-73.98372292,40.72118446
Precinct09,25 ave d,-73.9783095,40.72103785
Precinct09,280 e 2 st,-73.97993942,40.72087334
Precinct09,280 e 2 st,-73.97993942,40.72087334
Precinct09,331 e houston st,-73.98259267,40.72076753
Precinct09,10 ave d,-73.97638496,40.72069044
Precinct09,310 e 2 st,-73.97885559,40.7203531
Precinct09,442 bway,-74.00086025,40.72000407
Precinct09,141 attorney st,-73.98389444,40.71989431
Precinct09,w bway,-74.00708256,40.71795383
